cwru,LOVER,OUTLAW,472,MAGICIAN,634,HERO,594,LOVER,830,JESTER,363,EVERYMAN,703,CAREGIVER,442,RULER,335,CREATOR,505,INNOCENT,301,SAGE,430,EXPLORER,464,
cwsl,RULER,OUTLAW,2734,MAGICIAN,1976,HERO,2198,LOVER,2076,JESTER,1034,EVERYMAN,2273,CAREGIVER,1719,RULER,3545,CREATOR,2794,INNOCENT,2284,SAGE,1515,EXPLORER,2408,
cwu,SAGE,OUTLAW,13410,MAGICIAN,10804,HERO,16889,LOVER,13252,JESTER,9604,EVERYMAN,9222,CAREGIVER,9386,RULER,8766,CREATOR,16349,INNOCENT,9613,SAGE,26163,EXPLORER,17221,
cypresscollege,INNOCENT,OUTLAW,1395,MAGICIAN,1161,HERO,1366,LOVER,1592,JESTER,1000,EVERYMAN,1646,CAREGIVER,1117,RULER,1198,CREATOR,1353,INNOCENT,1933,SAGE,916,EXPLORER,1185,
daltonstate,SAGE,OUTLAW,513,MAGICIAN,576,HERO,713,LOVER,692,JESTER,466,EVERYMAN,642,CAREGIVER,551,RULER,718,CREATOR,657,INNOCENT,577,SAGE,736,EXPLORER,475,
dartmouth,HERO,OUTLAW,652,MAGICIAN,683,HERO,832,LOVER,761,JESTER,725,EVERYMAN,618,CAREGIVER,690,RULER,383,CREATOR,657,INNOCENT,477,SAGE,793,EXPLORER,693,
darton,INNOCENT,OUTLAW,441,MAGICIAN,1274,HERO,297,LOVER,830,JESTER,1014,EVERYMAN,1631,CAREGIVER,975,RULER,671,CREATOR,543,INNOCENT,1857,SAGE,571,EXPLORER,366,
davenport,LOVER,OUTLAW,1513,MAGICIAN,1147,HERO,1327,LOVER,1799,JESTER,784,EVERYMAN,1245,CAREGIVER,959,RULER,1054,CREATOR,1166,INNOCENT,1732,SAGE,1180,EXPLORER,934,
davidson,JESTER,OUTLAW,595,MAGICIAN,400,HERO,812,LOVER,657,JESTER,2073,EVERYMAN,526,CAREGIVER,1058,RULER,958,CREATOR,640,INNOCENT,351,SAGE,623,EXPLORER,519,
daytonastate,RULER,OUTLAW,103,MAGICIAN,107,HERO,79,LOVER,242,JESTER,123,EVERYMAN,108,CAREGIVER,176,RULER,287,CREATOR,199,INNOCENT,176,SAGE,123,EXPLORER,186,
dbu,JESTER,OUTLAW,503,MAGICIAN,1679,HERO,554,LOVER,1176,JESTER,2259,EVERYMAN,2118,CAREGIVER,1491,RULER,287,CREATOR,551,INNOCENT,803,SAGE,444,EXPLORER,371,
dc,EVERYMAN,OUTLAW,1837,MAGICIAN,2557,HERO,1465,LOVER,2560,JESTER,1999,EVERYMAN,2814,CAREGIVER,2148,RULER,1629,CREATOR,1569,INNOCENT,2309,SAGE,1449,EXPLORER,1425,
dctc,OUTLAW,OUTLAW,2196,MAGICIAN,1664,HERO,1703,LOVER,1349,JESTER,823,EVERYMAN,1940,CAREGIVER,1251,RULER,671,CREATOR,1738,INNOCENT,2083,SAGE,812,EXPLORER,1769,
deanza,EVERYMAN,OUTLAW,1000,MAGICIAN,1425,HERO,634,LOVER,588,JESTER,1102,EVERYMAN,1817,CAREGIVER,1175,RULER,766,CREATOR,975,INNOCENT,427,SAGE,703,EXPLORER,966,
defiance,RULER,OUTLAW,190,MAGICIAN,429,HERO,198,LOVER,242,JESTER,451,EVERYMAN,526,CAREGIVER,361,RULER,527,CREATOR,161,INNOCENT,151,SAGE,444,EXPLORER,180,
delhi,RULER,OUTLAW,508,MAGICIAN,508,HERO,317,LOVER,381,JESTER,539,EVERYMAN,649,CAREGIVER,591,RULER,766,CREATOR,500,INNOCENT,351,SAGE,359,EXPLORER,431,
delmar,LOVER,OUTLAW,626,MAGICIAN,527,HERO,614,LOVER,796,JESTER,270,EVERYMAN,549,CAREGIVER,379,RULER,479,CREATOR,522,INNOCENT,753,SAGE,703,EXPLORER,470,
delta,LOVER,OUTLAW,2206,MAGICIAN,1859,HERO,1921,LOVER,3633,JESTER,1034,EVERYMAN,1979,CAREGIVER,1183,RULER,814,CREATOR,2031,INNOCENT,3037,SAGE,1326,EXPLORER,1562,
deltacollege,RULER,OUTLAW,1072,MAGICIAN,922,HERO,990,LOVER,1073,JESTER,461,EVERYMAN,1059,CAREGIVER,652,RULER,1245,CREATOR,844,INNOCENT,1205,SAGE,1180,EXPLORER,764,
deltastate,EVERYMAN,OUTLAW,1093,MAGICIAN,1923,HERO,713,LOVER,1626,JESTER,1553,EVERYMAN,2219,CAREGIVER,1450,RULER,1485,CREATOR,1264,INNOCENT,1632,SAGE,1307,EXPLORER,1065,
delval,JESTER,OUTLAW,621,MAGICIAN,761,HERO,436,LOVER,311,JESTER,1416,EVERYMAN,943,CAREGIVER,895,RULER,287,CREATOR,555,INNOCENT,427,SAGE,486,EXPLORER,562,
denison,CAREGIVER,OUTLAW,1554,MAGICIAN,4392,HERO,317,LOVER,415,JESTER,4028,EVERYMAN,441,CAREGIVER,4501,RULER,671,CREATOR,929,INNOCENT,351,SAGE,538,EXPLORER,1032,
depaul,OUTLAW,OUTLAW,1113,MAGICIAN,786,HERO,911,LOVER,900,JESTER,417,EVERYMAN,858,CAREGIVER,910,RULER,575,CREATOR,767,INNOCENT,954,SAGE,557,EXPLORER,688,
depauw,LOVER,OUTLAW,995,MAGICIAN,1064,HERO,792,LOVER,1453,JESTER,647,EVERYMAN,1314,CAREGIVER,913,RULER,527,CREATOR,992,INNOCENT,1155,SAGE,746,EXPLORER,1026,
desales,RULER,OUTLAW,1185,MAGICIAN,1928,HERO,1188,LOVER,1661,JESTER,2484,EVERYMAN,2505,CAREGIVER,1651,RULER,2922,CREATOR,1102,INNOCENT,1280,SAGE,2237,EXPLORER,1076,
dickinson,RULER,OUTLAW,400,MAGICIAN,312,HERO,554,LOVER,104,JESTER,368,EVERYMAN,170,CAREGIVER,428,RULER,575,CREATOR,420,INNOCENT,201,SAGE,430,EXPLORER,399,
dixie,MAGICIAN,OUTLAW,811,MAGICIAN,1762,HERO,1148,LOVER,1073,JESTER,1617,EVERYMAN,1183,CAREGIVER,1648,RULER,527,CREATOR,835,INNOCENT,828,SAGE,963,EXPLORER,732,
dmacc,CAREGIVER,OUTLAW,795,MAGICIAN,600,HERO,614,LOVER,311,JESTER,461,EVERYMAN,796,CAREGIVER,891,RULER,240,CREATOR,547,INNOCENT,678,SAGE,496,EXPLORER,497,
dom,SAGE,OUTLAW,580,MAGICIAN,517,HERO,832,LOVER,623,JESTER,490,EVERYMAN,557,CAREGIVER,578,RULER,958,CREATOR,522,INNOCENT,703,SAGE,977,EXPLORER,590,
dordt,LOVER,OUTLAW,939,MAGICIAN,1205,HERO,1010,LOVER,1938,JESTER,764,EVERYMAN,1167,CAREGIVER,1089,RULER,958,CREATOR,780,INNOCENT,1531,SAGE,935,EXPLORER,710,
douglasj,LOVER,OUTLAW,1780,MAGICIAN,1776,HERO,1089,LOVER,3010,JESTER,1240,EVERYMAN,2048,CAREGIVER,1189,RULER,240,CREATOR,1289,INNOCENT,2661,SAGE,1189,EXPLORER,999,
dowling,HERO,OUTLAW,744,MAGICIAN,678,HERO,851,LOVER,588,JESTER,343,EVERYMAN,711,CAREGIVER,522,RULER,335,CREATOR,725,INNOCENT,427,SAGE,425,EXPLORER,704,
drew,JESTER,OUTLAW,641,MAGICIAN,2547,HERO,673,LOVER,830,JESTER,2852,EVERYMAN,796,CAREGIVER,2657,RULER,479,CREATOR,615,INNOCENT,828,SAGE,703,EXPLORER,497,
drexel,SAGE,OUTLAW,267,MAGICIAN,254,HERO,356,LOVER,104,JESTER,162,EVERYMAN,216,CAREGIVER,275,RULER,479,CREATOR,314,INNOCENT,251,SAGE,500,EXPLORER,415,
drexelmed,SAGE,OUTLAW,636,MAGICIAN,537,HERO,614,LOVER,623,JESTER,289,EVERYMAN,448,CAREGIVER,387,RULER,623,CREATOR,568,INNOCENT,577,SAGE,741,EXPLORER,612,
dspt,LOVER,OUTLAW,1041,MAGICIAN,1137,HERO,673,LOVER,1488,JESTER,603,EVERYMAN,1314,CAREGIVER,727,RULER,383,CREATOR,903,INNOCENT,1180,SAGE,930,EXPLORER,912,
dsu,INNOCENT,OUTLAW,5546,MAGICIAN,4499,HERO,5801,LOVER,7197,JESTER,2940,EVERYMAN,5295,CAREGIVER,3097,RULER,1916,CREATOR,5033,INNOCENT,7957,SAGE,4947,EXPLORER,4810,
dtcc,RULER,OUTLAW,462,MAGICIAN,571,HERO,653,LOVER,934,JESTER,397,EVERYMAN,518,CAREGIVER,531,RULER,1150,CREATOR,445,INNOCENT,753,SAGE,850,EXPLORER,420,
duke,HERO,OUTLAW,1344,MAGICIAN,898,HERO,1564,LOVER,1211,JESTER,608,EVERYMAN,989,CAREGIVER,691,RULER,1054,CREATOR,1187,INNOCENT,1305,SAGE,1449,EXPLORER,999,
duq,CAREGIVER,OUTLAW,287,MAGICIAN,756,HERO,297,LOVER,104,JESTER,691,EVERYMAN,170,CAREGIVER,859,RULER,192,CREATOR,339,INNOCENT,75,SAGE,222,EXPLORER,306,
durhamtech,INNOCENT,OUTLAW,3186,MAGICIAN,2430,HERO,1703,LOVER,3841,JESTER,2504,EVERYMAN,3254,CAREGIVER,2253,RULER,1820,CREATOR,2642,INNOCENT,4342,SAGE,2200,EXPLORER,2479,
dvc,RULER,OUTLAW,600,MAGICIAN,639,HERO,356,LOVER,623,JESTER,647,EVERYMAN,804,CAREGIVER,682,RULER,1485,CREATOR,534,INNOCENT,502,SAGE,755,EXPLORER,524,
dwu,JESTER,OUTLAW,1349,MAGICIAN,966,HERO,1327,LOVER,1003,JESTER,1882,EVERYMAN,1214,CAREGIVER,1394,RULER,1772,CREATOR,1242,INNOCENT,929,SAGE,958,EXPLORER,1551,
dyc,RULER,OUTLAW,600,MAGICIAN,1025,HERO,1564,LOVER,761,JESTER,1044,EVERYMAN,1067,CAREGIVER,962,RULER,2395,CREATOR,695,INNOCENT,1330,SAGE,2185,EXPLORER,808,
earlham,CAREGIVER,OUTLAW,754,MAGICIAN,610,HERO,416,LOVER,588,JESTER,735,EVERYMAN,533,CAREGIVER,959,RULER,766,CREATOR,924,INNOCENT,477,SAGE,750,EXPLORER,874,
eastern,HERO,OUTLAW,390,MAGICIAN,278,HERO,911,LOVER,484,JESTER,240,EVERYMAN,216,CAREGIVER,318,RULER,479,CREATOR,445,INNOCENT,502,SAGE,647,EXPLORER,453,
easternct,SAGE,OUTLAW,970,MAGICIAN,1044,HERO,1307,LOVER,1557,JESTER,813,EVERYMAN,1020,CAREGIVER,787,RULER,1533,CREATOR,1107,INNOCENT,1330,SAGE,1680,EXPLORER,1076,
easternwv,SAGE,OUTLAW,292,MAGICIAN,503,HERO,416,LOVER,173,JESTER,333,EVERYMAN,340,CAREGIVER,455,RULER,144,CREATOR,428,INNOCENT,326,SAGE,552,EXPLORER,415,
eastms,OUTLAW,OUTLAW,3309,MAGICIAN,1928,HERO,2693,LOVER,1107,JESTER,995,EVERYMAN,2319,CAREGIVER,1748,RULER,1676,CREATOR,2387,INNOCENT,2410,SAGE,1506,EXPLORER,2435,
eastwickcollege,RULER,OUTLAW,26,MAGICIAN,44,HERO,119,LOVER,69,JESTER,69,EVERYMAN,46,CAREGIVER,60,RULER,431,CREATOR,59,INNOCENT,151,SAGE,340,EXPLORER,60,
ecc,EVERYMAN,OUTLAW,498,MAGICIAN,468,HERO,356,LOVER,381,JESTER,250,EVERYMAN,688,CAREGIVER,480,RULER,287,CREATOR,428,INNOCENT,678,SAGE,335,EXPLORER,360,
eckerd,MAGICIAN,OUTLAW,918,MAGICIAN,3226,HERO,693,LOVER,3045,JESTER,3102,EVERYMAN,2381,CAREGIVER,2523,RULER,479,CREATOR,962,INNOCENT,2284,SAGE,750,EXPLORER,759,
ecok,INNOCENT,OUTLAW,2324,MAGICIAN,2689,HERO,2039,LOVER,2422,JESTER,1882,EVERYMAN,3324,CAREGIVER,2263,RULER,1341,CREATOR,2128,INNOCENT,3890,SAGE,1104,EXPLORER,1911,
ecsu,EVERYMAN,OUTLAW,646,MAGICIAN,1103,HERO,752,LOVER,830,JESTER,524,EVERYMAN,1353,CAREGIVER,708,RULER,1054,CREATOR,628,INNOCENT,577,SAGE,618,EXPLORER,622,
edcc,RULER,OUTLAW,590,MAGICIAN,610,HERO,495,LOVER,588,JESTER,696,EVERYMAN,881,CAREGIVER,725,RULER,910,CREATOR,615,INNOCENT,703,SAGE,831,EXPLORER,470,
edgewood,RULER,OUTLAW,164,MAGICIAN,542,HERO,693,LOVER,623,JESTER,549,EVERYMAN,340,CAREGIVER,553,RULER,1341,CREATOR,212,INNOCENT,477,SAGE,968,EXPLORER,213,
edinboro,SAGE,OUTLAW,580,MAGICIAN,625,HERO,653,LOVER,865,JESTER,431,EVERYMAN,727,CAREGIVER,612,RULER,910,CREATOR,496,INNOCENT,577,SAGE,1496,EXPLORER,486,
ega,RULER,OUTLAW,693,MAGICIAN,766,HERO,772,LOVER,865,JESTER,480,EVERYMAN,719,CAREGIVER,598,RULER,2634,CREATOR,1060,INNOCENT,778,SAGE,1652,EXPLORER,1092,
eicc,HERO,OUTLAW,457,MAGICIAN,459,HERO,594,LOVER,277,JESTER,260,EVERYMAN,510,CAREGIVER,400,RULER,527,CREATOR,445,INNOCENT,226,SAGE,354,EXPLORER,377,
eiu,LOVER,OUTLAW,1036,MAGICIAN,864,HERO,772,LOVER,1592,JESTER,510,EVERYMAN,928,CAREGIVER,571,RULER,862,CREATOR,967,INNOCENT,1431,SAGE,774,EXPLORER,753,
eku,CAREGIVER,OUTLAW,241,MAGICIAN,200,HERO,317,LOVER,0,JESTER,255,EVERYMAN,139,CAREGIVER,326,RULER,287,CREATOR,254,INNOCENT,126,SAGE,236,EXPLORER,229,
elac,EVERYMAN,OUTLAW,785,MAGICIAN,1269,HERO,950,LOVER,1246,JESTER,843,EVERYMAN,1724,CAREGIVER,860,RULER,862,CREATOR,695,INNOCENT,1230,SAGE,854,EXPLORER,470,
elim,CAREGIVER,OUTLAW,708,MAGICIAN,1215,HERO,396,LOVER,1176,JESTER,1887,EVERYMAN,796,CAREGIVER,1912,RULER,575,CREATOR,594,INNOCENT,878,SAGE,514,EXPLORER,437,
elmhurst,LOVER,OUTLAW,1231,MAGICIAN,942,HERO,970,LOVER,1488,JESTER,426,EVERYMAN,943,CAREGIVER,650,RULER,287,CREATOR,780,INNOCENT,1230,SAGE,458,EXPLORER,743,
elmira,SAGE,OUTLAW,369,MAGICIAN,493,HERO,475,LOVER,519,JESTER,666,EVERYMAN,425,CAREGIVER,557,RULER,814,CREATOR,585,INNOCENT,602,SAGE,930,EXPLORER,764,
elms,MAGICIAN,OUTLAW,657,MAGICIAN,756,HERO,554,LOVER,554,JESTER,676,EVERYMAN,742,CAREGIVER,724,RULER,623,CREATOR,738,INNOCENT,728,SAGE,689,EXPLORER,693,
elon,JESTER,OUTLAW,318,MAGICIAN,620,HERO,594,LOVER,761,JESTER,1715,EVERYMAN,719,CAREGIVER,1044,RULER,335,CREATOR,661,INNOCENT,577,SAGE,972,EXPLORER,721,
emerson,JESTER,OUTLAW,949,MAGICIAN,581,HERO,119,LOVER,346,JESTER,3200,EVERYMAN,394,CAREGIVER,1582,RULER,240,CREATOR,772,INNOCENT,301,SAGE,245,EXPLORER,764,
emich,JESTER,OUTLAW,744,MAGICIAN,888,HERO,396,LOVER,484,JESTER,1936,EVERYMAN,1167,CAREGIVER,1327,RULER,527,CREATOR,1052,INNOCENT,527,SAGE,340,EXPLORER,1600,
emmanuel,RULER,OUTLAW,667,MAGICIAN,703,HERO,752,LOVER,692,JESTER,514,EVERYMAN,719,CAREGIVER,623,RULER,1629,CREATOR,818,INNOCENT,602,SAGE,703,EXPLORER,841,
emory,HERO,OUTLAW,195,MAGICIAN,161,HERO,614,LOVER,138,JESTER,108,EVERYMAN,162,CAREGIVER,116,RULER,192,CREATOR,242,INNOCENT,201,SAGE,406,EXPLORER,240,
emporia,CAREGIVER,OUTLAW,405,MAGICIAN,2508,HERO,218,LOVER,761,JESTER,2474,EVERYMAN,410,CAREGIVER,2534,RULER,958,CREATOR,326,INNOCENT,552,SAGE,581,EXPLORER,339,
emu,MAGICIAN,OUTLAW,785,MAGICIAN,1449,HERO,515,LOVER,900,JESTER,1102,EVERYMAN,889,CAREGIVER,1146,RULER,1341,CREATOR,793,INNOCENT,979,SAGE,953,EXPLORER,595,
enmu,INNOCENT,OUTLAW,1693,MAGICIAN,4431,HERO,4316,LOVER,1730,JESTER,1975,EVERYMAN,3981,CAREGIVER,3182,RULER,5269,CREATOR,1497,INNOCENT,9036,SAGE,5338,EXPLORER,2943,
eou,EVERYMAN,OUTLAW,821,MAGICIAN,1103,HERO,594,LOVER,727,JESTER,701,EVERYMAN,1469,CAREGIVER,926,RULER,192,CREATOR,1047,INNOCENT,954,SAGE,585,EXPLORER,1054,
epcc,INNOCENT,OUTLAW,841,MAGICIAN,634,HERO,752,LOVER,381,JESTER,255,EVERYMAN,688,CAREGIVER,946,RULER,144,CREATOR,598,INNOCENT,979,SAGE,307,EXPLORER,541,
erau,EXPLORER,OUTLAW,1293,MAGICIAN,825,HERO,851,LOVER,1246,JESTER,495,EVERYMAN,897,CAREGIVER,707,RULER,862,CREATOR,1429,INNOCENT,1029,SAGE,774,EXPLORER,1605,
esc,OUTLAW,OUTLAW,2729,MAGICIAN,1850,HERO,2515,LOVER,1730,JESTER,1044,EVERYMAN,2219,CAREGIVER,1485,RULER,1102,CREATOR,2078,INNOCENT,1481,SAGE,2086,EXPLORER,1709,
esf,INNOCENT,OUTLAW,4525,MAGICIAN,3504,HERO,4118,LOVER,2941,JESTER,1999,EVERYMAN,2752,CAREGIVER,2836,RULER,4598,CREATOR,4668,INNOCENT,5321,SAGE,3941,EXPLORER,4232,
esu,JESTER,OUTLAW,349,MAGICIAN,317,HERO,594,LOVER,554,JESTER,2097,EVERYMAN,309,CAREGIVER,1144,RULER,958,CREATOR,411,INNOCENT,452,SAGE,651,EXPLORER,295,
etbu,SAGE,OUTLAW,380,MAGICIAN,508,HERO,376,LOVER,415,JESTER,358,EVERYMAN,518,CAREGIVER,453,RULER,766,CREATOR,492,INNOCENT,151,SAGE,902,EXPLORER,508,
etown,LOVER,OUTLAW,3930,MAGICIAN,3250,HERO,2039,LOVER,5052,JESTER,1710,EVERYMAN,3672,CAREGIVER,2230,RULER,2156,CREATOR,3040,INNOCENT,4066,SAGE,2152,EXPLORER,3025,
etsu,EVERYMAN,OUTLAW,405,MAGICIAN,522,HERO,257,LOVER,242,JESTER,588,EVERYMAN,603,CAREGIVER,482,RULER,335,CREATOR,475,INNOCENT,452,SAGE,552,EXPLORER,486,
evangelical,LOVER,OUTLAW,749,MAGICIAN,722,HERO,277,LOVER,1003,JESTER,843,EVERYMAN,618,CAREGIVER,687,RULER,96,CREATOR,522,INNOCENT,803,SAGE,543,EXPLORER,508,
evansville,SAGE,OUTLAW,487,MAGICIAN,439,HERO,594,LOVER,381,JESTER,402,EVERYMAN,441,CAREGIVER,555,RULER,527,CREATOR,505,INNOCENT,301,SAGE,642,EXPLORER,573,
everettcc,INNOCENT,OUTLAW,195,MAGICIAN,322,HERO,317,LOVER,554,JESTER,289,EVERYMAN,487,CAREGIVER,422,RULER,335,CREATOR,204,INNOCENT,828,SAGE,538,EXPLORER,229,
evergreen,JESTER,OUTLAW,677,MAGICIAN,459,HERO,218,LOVER,727,JESTER,1975,EVERYMAN,386,CAREGIVER,1052,RULER,192,CREATOR,475,INNOCENT,376,SAGE,411,EXPLORER,459,
evms,HERO,OUTLAW,1616,MAGICIAN,1166,HERO,2732,LOVER,1695,JESTER,1387,EVERYMAN,1569,CAREGIVER,1294,RULER,1772,CREATOR,1543,INNOCENT,2711,SAGE,1893,EXPLORER,1556,
ewu,CREATOR,OUTLAW,857,MAGICIAN,542,HERO,812,LOVER,830,JESTER,485,EVERYMAN,734,CAREGIVER,761,RULER,479,CREATOR,962,INNOCENT,703,SAGE,817,EXPLORER,830,
excelsior,EXPLORER,OUTLAW,1775,MAGICIAN,1479,HERO,713,LOVER,1142,JESTER,1431,EVERYMAN,1739,CAREGIVER,1728,RULER,2108,CREATOR,2078,INNOCENT,2560,SAGE,2332,EXPLORER,2621,
exeter,JESTER,OUTLAW,616,MAGICIAN,952,HERO,297,LOVER,554,JESTER,2043,EVERYMAN,1160,CAREGIVER,1275,RULER,335,CREATOR,454,INNOCENT,452,SAGE,288,EXPLORER,377,
expression,SAGE,OUTLAW,462,MAGICIAN,620,HERO,1089,LOVER,277,JESTER,343,EVERYMAN,696,CAREGIVER,422,RULER,0,CREATOR,988,INNOCENT,803,SAGE,1562,EXPLORER,901,
fairfield,SAGE,OUTLAW,287,MAGICIAN,444,HERO,277,LOVER,865,JESTER,314,EVERYMAN,479,CAREGIVER,307,RULER,623,CREATOR,471,INNOCENT,778,SAGE,1119,EXPLORER,448,
fairmontstate,CAREGIVER,OUTLAW,390,MAGICIAN,449,HERO,554,LOVER,415,JESTER,603,EVERYMAN,386,CAREGIVER,823,RULER,766,CREATOR,288,INNOCENT,477,SAGE,566,EXPLORER,251,
faithseminary,RULER,OUTLAW,1359,MAGICIAN,1762,HERO,1802,LOVER,1488,JESTER,887,EVERYMAN,1677,CAREGIVER,1259,RULER,2395,CREATOR,1200,INNOCENT,1958,SAGE,1742,EXPLORER,1343,
fandm,RULER,OUTLAW,1965,MAGICIAN,2108,HERO,2673,LOVER,3287,JESTER,1083,EVERYMAN,1840,CAREGIVER,1301,RULER,4263,CREATOR,1607,INNOCENT,1958,SAGE,1836,EXPLORER,1387,
farmingdale,INNOCENT,OUTLAW,687,MAGICIAN,893,HERO,614,LOVER,692,JESTER,333,EVERYMAN,773,CAREGIVER,603,RULER,240,CREATOR,640,INNOCENT,979,SAGE,741,EXPLORER,513,
fau,JESTER,OUTLAW,380,MAGICIAN,337,HERO,297,LOVER,761,JESTER,2318,EVERYMAN,402,CAREGIVER,1220,RULER,144,CREATOR,322,INNOCENT,326,SAGE,297,EXPLORER,278,
faytechcc,EVERYMAN,OUTLAW,980,MAGICIAN,1069,HERO,990,LOVER,761,JESTER,554,EVERYMAN,1306,CAREGIVER,712,RULER,527,CREATOR,920,INNOCENT,1079,SAGE,1090,EXPLORER,797,
fdtc,LOVER,OUTLAW,1775,MAGICIAN,1981,HERO,1663,LOVER,2560,JESTER,1254,EVERYMAN,1871,CAREGIVER,1520,RULER,671,CREATOR,1467,INNOCENT,1782,SAGE,1543,EXPLORER,1201,
fdu,RULER,OUTLAW,739,MAGICIAN,766,HERO,673,LOVER,761,JESTER,617,EVERYMAN,711,CAREGIVER,664,RULER,1629,CREATOR,1073,INNOCENT,653,SAGE,854,EXPLORER,1414,
felician,SAGE,OUTLAW,4930,MAGICIAN,4582,HERO,2673,LOVER,1938,JESTER,4082,EVERYMAN,2636,CAREGIVER,4200,RULER,6227,CREATOR,3040,INNOCENT,1757,SAGE,11946,EXPLORER,3560,
ferris,RULER,OUTLAW,421,MAGICIAN,517,HERO,337,LOVER,588,JESTER,314,EVERYMAN,549,CAREGIVER,425,RULER,718,CREATOR,348,INNOCENT,527,SAGE,524,EXPLORER,339,
fgcu,JESTER,OUTLAW,1236,MAGICIAN,908,HERO,891,LOVER,1592,JESTER,4278,EVERYMAN,750,CAREGIVER,2323,RULER,1964,CREATOR,1098,INNOCENT,1280,SAGE,982,EXPLORER,1076,
fhda,CAREGIVER,OUTLAW,226,MAGICIAN,220,HERO,198,LOVER,173,JESTER,216,EVERYMAN,247,CAREGIVER,330,RULER,144,CREATOR,276,INNOCENT,226,SAGE,198,EXPLORER,311,
fhsu,LOVER,OUTLAW,805,MAGICIAN,620,HERO,495,LOVER,934,JESTER,387,EVERYMAN,703,CAREGIVER,426,RULER,575,CREATOR,666,INNOCENT,753,SAGE,458,EXPLORER,508,
fhtc,SAGE,OUTLAW,887,MAGICIAN,986,HERO,1168,LOVER,727,JESTER,480,EVERYMAN,1098,CAREGIVER,878,RULER,431,CREATOR,971,INNOCENT,1180,SAGE,1482,EXPLORER,721,
fhu,LOVER,OUTLAW,3591,MAGICIAN,3426,HERO,3128,LOVER,6539,JESTER,2715,EVERYMAN,3710,CAREGIVER,2422,RULER,2060,CREATOR,3210,INNOCENT,5146,SAGE,2992,EXPLORER,2987,
fidm,HERO,OUTLAW,631,MAGICIAN,874,HERO,2396,LOVER,865,JESTER,417,EVERYMAN,773,CAREGIVER,443,RULER,766,CREATOR,1200,INNOCENT,1205,SAGE,2034,EXPLORER,792,
fielding,CAREGIVER,OUTLAW,1575,MAGICIAN,3714,HERO,2198,LOVER,1938,JESTER,3856,EVERYMAN,1360,CAREGIVER,3980,RULER,3545,CREATOR,1679,INNOCENT,1506,SAGE,1817,EXPLORER,2113,
finlandia,JESTER,OUTLAW,534,MAGICIAN,1342,HERO,832,LOVER,727,JESTER,1975,EVERYMAN,1747,CAREGIVER,1133,RULER,1054,CREATOR,661,INNOCENT,753,SAGE,680,EXPLORER,775,
fit,CAREGIVER,OUTLAW,344,MAGICIAN,776,HERO,614,LOVER,900,JESTER,892,EVERYMAN,464,CAREGIVER,1049,RULER,623,CREATOR,772,INNOCENT,502,SAGE,472,EXPLORER,917,
fitchburgstate,LOVER,OUTLAW,549,MAGICIAN,508,HERO,614,LOVER,1003,JESTER,304,EVERYMAN,580,CAREGIVER,301,RULER,527,CREATOR,445,INNOCENT,527,SAGE,614,EXPLORER,475,
fitnyc,SAGE,OUTLAW,405,MAGICIAN,464,HERO,396,LOVER,865,JESTER,407,EVERYMAN,510,CAREGIVER,378,RULER,814,CREATOR,568,INNOCENT,527,SAGE,892,EXPLORER,420,
fiu,LOVER,OUTLAW,929,MAGICIAN,634,HERO,832,LOVER,1453,JESTER,603,EVERYMAN,696,CAREGIVER,629,RULER,958,CREATOR,937,INNOCENT,828,SAGE,467,EXPLORER,1016,
flcc,RULER,OUTLAW,215,MAGICIAN,137,HERO,99,LOVER,104,JESTER,98,EVERYMAN,116,CAREGIVER,180,RULER,287,CREATOR,199,INNOCENT,126,SAGE,179,EXPLORER,186,
flsouthern,SAGE,OUTLAW,554,MAGICIAN,595,HERO,634,LOVER,657,JESTER,578,EVERYMAN,502,CAREGIVER,647,RULER,766,CREATOR,517,INNOCENT,402,SAGE,873,EXPLORER,568,
fmarion,INNOCENT,OUTLAW,4191,MAGICIAN,3577,HERO,4970,LOVER,4775,JESTER,2220,EVERYMAN,4437,CAREGIVER,2646,RULER,2012,CREATOR,3248,INNOCENT,5974,SAGE,3167,EXPLORER,2943,
fnu,LOVER,OUTLAW,1036,MAGICIAN,1762,HERO,911,LOVER,5882,JESTER,1607,EVERYMAN,2443,CAREGIVER,1156,RULER,766,CREATOR,1395,INNOCENT,4493,SAGE,1355,EXPLORER,906,
fordham,RULER,OUTLAW,626,MAGICIAN,927,HERO,1129,LOVER,657,JESTER,1235,EVERYMAN,595,CAREGIVER,1202,RULER,1437,CREATOR,759,INNOCENT,527,SAGE,1279,EXPLORER,824,
forrestcollege,LOVER,OUTLAW,3027,MAGICIAN,2479,HERO,2772,LOVER,6090,JESTER,1637,EVERYMAN,3270,CAREGIVER,1726,RULER,814,CREATOR,2506,INNOCENT,5748,SAGE,1742,EXPLORER,1998,
forsythtech,RULER,OUTLAW,1170,MAGICIAN,1005,HERO,1109,LOVER,761,JESTER,544,EVERYMAN,1005,CAREGIVER,942,RULER,1341,CREATOR,1107,INNOCENT,828,SAGE,911,EXPLORER,994,
fortis,HERO,OUTLAW,3422,MAGICIAN,2669,HERO,5702,LOVER,1972,JESTER,2249,EVERYMAN,2257,CAREGIVER,2197,RULER,3353,CREATOR,2887,INNOCENT,2761,SAGE,2355,EXPLORER,3336,
